"Cruise","Station","StationID","Latitude","Longitude","FishNum","Time","Station_Depth","Region","FL_mm","Species","preyTaxon","preyCount","uniqueIdentifierFish","GMT_TIME","DECDEG_BEGLAT","DECDEG_BEGLON","AVGDEPTH","date","time_local","preytype_stnd","resolved_names","resolved_id_fromgnr","scientificName_fish","scientificNameID_fish","vernacularName","lon_match","lat_match","depth_match","decimalLongitude_flag"
201504,154,"201504-154",39.8833333333333,-71.8,698,2201,88.3,"SNE",135,"P. triacanthus","Candacia spp.",3,"201504_154_698_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Candacia spp.","Candacia",86020,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,699,2201,88.3,"SNE",136,"P. triacanthus","Candacia spp.",3,"201504_154_699_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Candacia spp.","Candacia",86020,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,51,"201504-51",36.3916666666667,-74.85,702,2128,38.5,"MAB",187,"P. triacanthus","Candacia spp.",1,"201504_51_702_P_triacanthus",02:28:31,36.392453,-74.850483,"70",2015-09-05,"21:28:00","Candacia spp.","Candacia",86020,"Peprilus triacanthus",172567,"Atlantic butterfish","FALSE","TRUE","FALSE",3
201504,153,"201504-153",39.8483333333333,-72.045,707,1951,55.8,"SNE",140,"P. triacanthus","Candacia spp.",2,"201504_153_707_P_triacanthus",00:51:30,39.848868,-72.045248,"102",2015-09-15,"19:51:00","Candacia spp.","Candacia",86020,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,153,"201504-153",39.8483333333333,-72.045,708,1951,55.8,"SNE",50,"P. triacanthus","Candacia spp.",3,"201504_153_708_P_triacanthus",00:51:30,39.848868,-72.045248,"102",2015-09-15,"19:51:00","Candacia spp.","Candacia",86020,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,683,2253,86.9,"GoM",133,"A. pseudoharengus","Hyperiidea",1,"201504_333_683_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Hyperiidea","Hyperiidea",95107,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,684,2253,86.9,"GoM",141,"A. pseudoharengus","Hyperiidea",3,"201504_333_684_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Hyperiidea","Hyperiidea",95107,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,698,2201,88.3,"SNE",135,"P. triacanthus","Hyperiidea",3,"201504_154_698_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Hyperiidea","Hyperiidea",95107,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,699,2201,88.3,"SNE",136,"P. triacanthus","Hyperiidea",5,"201504_154_699_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Hyperiidea","Hyperiidea",95107,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,153,"201504-153",39.8483333333333,-72.045,708,1951,55.8,"SNE",50,"P. triacanthus","Hyperiidea",3,"201504_153_708_P_triacanthus",00:51:30,39.848868,-72.045248,"102",2015-09-15,"19:51:00","Hyperiidea","Hyperiidea",95107,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,153,"201504-153",39.8483333333333,-72.045,709,1951,55.8,"SNE",108,"P. triacanthus","Hyperiidea",3,"201504_153_709_P_triacanthus",00:51:30,39.848868,-72.045248,"102",2015-09-15,"19:51:00","Hyperiidea","Hyperiidea",95107,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,293,"201504-293",41.9183333333333,-68.1433333333333,621,145,108.3,"GB",253,"C. harengus","Hyperia spp.",1,"201504_293_621_C_harengus",06:45:46,41.918322,-68.144055,"198",2015-10-13,"01:45:00","Hyperia spp.","Hyperia",95109,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,411,"201504-411",43.845,-68.5816666666667,627,1831,58.2,"GoM",178,"S. scombrus","Hyperia spp.",8,"201504_411_627_S_scombrus",23:31:27,43.844373,-68.58236,"106",2015-11-02,"18:31:00","Hyperia spp.","Hyperia",95109,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,411,"201504-411",43.845,-68.5816666666667,628,1831,58.2,"GoM",179,"S. scombrus","Hyperia spp.",1,"201504_411_628_S_scombrus",23:31:27,43.844373,-68.58236,"106",2015-11-02,"18:31:00","Hyperia spp.","Hyperia",95109,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,232,"201504-232",41.0283333333333,-68.7,636,1912,36.4,"GoM",131,"P. triacanthus","Hyperia spp.",31,"201504_232_636_P_triacanthus",00:12:48,41.02813,-68.699883,"67",2015-09-29,"19:12:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,232,"201504-232",41.0283333333333,-68.7,638,1912,36.4,"GoM",136,"P. triacanthus","Hyperia spp.",4,"201504_232_638_P_triacanthus",00:12:48,41.02813,-68.699883,"67",2015-09-29,"19:12:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,169,"201504-169",40.4466666666667,-70.0083333333333,646,1349,40.7,"SNE",113,"A. pseudoharengus","Hyperia spp.",1,"201504_169_646_A_pseudoharengus",18:49:41,40.44741,-70.008612,"75",2015-09-16,"13:49:00","Hyperia spp.","Hyperia",95109,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,323,"201504-323",42.4483333333333,-67.3283333333333,650,1249,186.2,"GoM",125,"C. harengus","Hyperia spp.",2,"201504_323_650_C_harengus",17:49:38,42.44915,-67.328122,"341",2015-10-16,"12:49:00","Hyperia spp.","Hyperia",95109,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,332,"201504-332",43.5433333333333,-67.0116666666667,653,1924,115.6,"GoM",132,"A. pseudoharengus","Hyperia spp.",3,"201504_332_653_A_pseudoharengus",00:24:28,43.543155,-67.01107,"212",2015-10-18,"19:24:00","Hyperia spp.","Hyperia",95109,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,332,"201504-332",43.5433333333333,-67.0116666666667,654,1924,115.6,"GoM",133,"A. pseudoharengus","Hyperia spp.",38,"201504_332_654_A_pseudoharengus",00:24:28,43.543155,-67.01107,"212",2015-10-18,"19:24:00","Hyperia spp.","Hyperia",95109,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,332,"201504-332",43.5433333333333,-67.0116666666667,655,1924,115.6,"GoM",119,"A. pseudoharengus","Hyperia spp.",18,"201504_332_655_A_pseudoharengus",00:24:28,43.543155,-67.01107,"212",2015-10-18,"19:24:00","Hyperia spp.","Hyperia",95109,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,298,"201504-298",41.8533333333333,-67.3083333333333,668,1529,26,"GB",138,"S. scombrus","Hyperia spp.",1,"201504_298_668_S_scombrus",20:29:11,41.852605,-67.308365,"48",2015-10-13,"15:29:00","Hyperia spp.","Hyperia",95109,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,291,"201504-291",41.6166666666667,-68.07,671,2102,21.6,"GB",179,"S. scombrus","Hyperia spp.",3,"201504_291_671_S_scombrus",02:02:53,41.617223,-68.069605,"40",2015-10-13,"21:02:00","Hyperia spp.","Hyperia",95109,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,334,"201504-334",43.835,-66.735,676,138,74.6,"GoM",50,"A. pseudoharengus","Hyperia spp.",2,"201504_334_676_A_pseudoharengus",06:38:50,43.834538,-66.735643,"136",2015-10-18,"01:38:00","Hyperia spp.","Hyperia",95109,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,334,"201504-334",43.835,-66.735,677,138,74.6,"GoM",61,"A. pseudoharengus","Hyperia spp.",10,"201504_334_677_A_pseudoharengus",06:38:50,43.834538,-66.735643,"136",2015-10-18,"01:38:00","Hyperia spp.","Hyperia",95109,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,682,2253,86.9,"GoM",133,"A. pseudoharengus","Hyperia spp.",16,"201504_333_682_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Hyperia spp.","Hyperia",95109,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,683,2253,86.9,"GoM",133,"A. pseudoharengus","Hyperia spp.",5,"201504_333_683_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Hyperia spp.","Hyperia",95109,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,233,"201504-233",41.1583333333333,-68.9366666666667,695,2208,56,"GoM",172,"P. triacanthus","Hyperia spp.",1,"201504_233_695_P_triacanthus",03:08:47,41.158902,-68.93653,"102",2015-09-29,"22:08:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,233,"201504-233",41.1583333333333,-68.9366666666667,696,2208,56,"GoM",173,"P. triacanthus","Hyperia spp.",2,"201504_233_696_P_triacanthus",03:08:47,41.158902,-68.93653,"102",2015-09-29,"22:08:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,697,2201,88.3,"SNE",171,"P. triacanthus","Hyperia spp.",28,"201504_154_697_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,698,2201,88.3,"SNE",135,"P. triacanthus","Hyperia spp.",1,"201504_154_698_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,699,2201,88.3,"SNE",136,"P. triacanthus","Hyperia spp.",1,"201504_154_699_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,335,"201504-335",44.125,-66.7883333333333,700,525,79,"GoM",117,"A. pseudoharengus","Hyperia spp.",2,"201504_335_700_A_pseudoharengus",10:25:11,44.125688,-66.788332,"144",2015-10-18,"05:25:00","Hyperia spp.","Hyperia",95109,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,51,"201504-51",36.3916666666667,-74.85,701,2128,38.5,"MAB",210,"P. triacanthus","Hyperia spp.",1,"201504_51_701_P_triacanthus",02:28:31,36.392453,-74.850483,"70",2015-09-05,"21:28:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","FALSE","TRUE","FALSE",3
201504,51,"201504-51",36.3916666666667,-74.85,702,2128,38.5,"MAB",187,"P. triacanthus","Hyperia spp.",2,"201504_51_702_P_triacanthus",02:28:31,36.392453,-74.850483,"70",2015-09-05,"21:28:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","FALSE","TRUE","FALSE",3
201504,51,"201504-51",36.3916666666667,-74.85,703,2128,38.5,"MAB",84,"P. triacanthus","Hyperia spp.",1,"201504_51_703_P_triacanthus",02:28:31,36.392453,-74.850483,"70",2015-09-05,"21:28:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","FALSE","TRUE","FALSE",3
201504,136,"201504-136",39.5366666666667,-72.8166666666667,704,639,37.2,"SNE",89,"P. triacanthus","Hyperia spp.",1,"201504_136_704_P_triacanthus",11:39:50,39.536643,-72.816463,"67",2015-09-13,"06:39:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,136,"201504-136",39.5366666666667,-72.8166666666667,705,639,37.2,"SNE",87,"P. triacanthus","Hyperia spp.",1,"201504_136_705_P_triacanthus",11:39:50,39.536643,-72.816463,"67",2015-09-13,"06:39:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,136,"201504-136",39.5366666666667,-72.8166666666667,706,639,37.2,"SNE",86,"P. triacanthus","Hyperia spp.",1,"201504_136_706_P_triacanthus",11:39:50,39.536643,-72.816463,"67",2015-09-13,"06:39:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,153,"201504-153",39.8483333333333,-72.045,707,1951,55.8,"SNE",140,"P. triacanthus","Hyperia spp.",3,"201504_153_707_P_triacanthus",00:51:30,39.848868,-72.045248,"102",2015-09-15,"19:51:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,153,"201504-153",39.8483333333333,-72.045,708,1951,55.8,"SNE",50,"P. triacanthus","Hyperia spp.",6,"201504_153_708_P_triacanthus",00:51:30,39.848868,-72.045248,"102",2015-09-15,"19:51:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,153,"201504-153",39.8483333333333,-72.045,709,1951,55.8,"SNE",108,"P. triacanthus","Hyperia spp.",2,"201504_153_709_P_triacanthus",00:51:30,39.848868,-72.045248,"102",2015-09-15,"19:51:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,231,"201504-231",40.9816666666667,-68.7866666666667,710,1704,39.1,"GB",85,"P. triacanthus","Hyperia spp.",17,"201504_231_710_P_triacanthus",22:04:51,40.981215,-68.786152,"70",2015-09-28,"17:04:00","Hyperia spp.","Hyperia",95109,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,293,"201504-293",41.9183333333333,-68.1433333333333,619,145,108.3,"GB",262,"C. harengus","Parathemisto spp.",4,"201504_293_619_C_harengus",06:45:46,41.918322,-68.144055,"198",2015-10-13,"01:45:00","Parathemisto spp.","Parathemisto",95148,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,293,"201504-293",41.9183333333333,-68.1433333333333,621,145,108.3,"GB",253,"C. harengus","Parathemisto spp.",2,"201504_293_621_C_harengus",06:45:46,41.918322,-68.144055,"198",2015-10-13,"01:45:00","Parathemisto spp.","Parathemisto",95148,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,292,"201504-292",41.8466666666667,-68.2033333333333,623,2358,90.2,"GB",240,"C. harengus","Parathemisto spp.",3,"201504_292_623_C_harengus",04:58:34,41.846668,-68.202905,"164",2015-10-13,"23:58:00","Parathemisto spp.","Parathemisto",95148,"Clupea harengus",161722,"Atlantic herring","TRUE","TRUE","FALSE",1
201504,387,"201504-387",42.9516666666667,-70.165,624,1603,80.4,"GoM",206,"A. aestivalis","Parathemisto spp.",1,"201504_387_624_A_aestivalis",21:03:23,42.952407,-70.164332,"150",2015-10-30,"16:03:00","Parathemisto spp.","Parathemisto",95148,"Alosa aestivalis",161703,"Blueback herring","TRUE","TRUE","FALSE",1
201504,232,"201504-232",41.0283333333333,-68.7,636,1912,36.4,"GoM",131,"P. triacanthus","Parathemisto spp.",39,"201504_232_636_P_triacanthus",00:12:48,41.02813,-68.699883,"67",2015-09-29,"19:12:00","Parathemisto spp.","Parathemisto",95148,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,295,"201504-295",41.9333333333333,-67.8183333333333,642,720,32.3,"GB",160,"S. scombrus","Parathemisto spp.",3630,"201504_295_642_S_scombrus",12:20:18,41.933522,-67.81801,"59",2015-10-13,"07:20:00","Parathemisto spp.","Parathemisto",95148,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,332,"201504-332",43.5433333333333,-67.0116666666667,654,1924,115.6,"GoM",133,"A. pseudoharengus","Parathemisto spp.",13,"201504_332_654_A_pseudoharengus",00:24:28,43.543155,-67.01107,"212",2015-10-18,"19:24:00","Parathemisto spp.","Parathemisto",95148,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,332,"201504-332",43.5433333333333,-67.0116666666667,655,1924,115.6,"GoM",119,"A. pseudoharengus","Parathemisto spp.",7,"201504_332_655_A_pseudoharengus",00:24:28,43.543155,-67.01107,"212",2015-10-18,"19:24:00","Parathemisto spp.","Parathemisto",95148,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,291,"201504-291",41.6166666666667,-68.07,671,2102,21.6,"GB",179,"S. scombrus","Parathemisto spp.",3,"201504_291_671_S_scombrus",02:02:53,41.617223,-68.069605,"40",2015-10-13,"21:02:00","Parathemisto spp.","Parathemisto",95148,"Scomber scombrus",172414,"Atlantic mackerel","TRUE","TRUE","FALSE",1
201504,333,"201504-333",43.7,-66.9866666666667,682,2253,86.9,"GoM",133,"A. pseudoharengus","Parathemisto spp.",3,"201504_333_682_A_pseudoharengus",03:53:47,43.70071,-66.986778,"157",2015-10-18,"22:53:00","Parathemisto spp.","Parathemisto",95148,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,233,"201504-233",41.1583333333333,-68.9366666666667,696,2208,56,"GoM",173,"P. triacanthus","Parathemisto spp.",8,"201504_233_696_P_triacanthus",03:08:47,41.158902,-68.93653,"102",2015-09-29,"22:08:00","Parathemisto spp.","Parathemisto",95148,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,697,2201,88.3,"SNE",171,"P. triacanthus","Parathemisto spp.",1,"201504_154_697_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Parathemisto spp.","Parathemisto",95148,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,154,"201504-154",39.8833333333333,-71.8,699,2201,88.3,"SNE",136,"P. triacanthus","Parathemisto spp.",3,"201504_154_699_P_triacanthus",03:01:31,39.882947,-71.800083,"160",2015-09-15,"22:01:00","Parathemisto spp.","Parathemisto",95148,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,335,"201504-335",44.125,-66.7883333333333,700,525,79,"GoM",117,"A. pseudoharengus","Parathemisto spp.",4,"201504_335_700_A_pseudoharengus",10:25:11,44.125688,-66.788332,"144",2015-10-18,"05:25:00","Parathemisto spp.","Parathemisto",95148,"Alosa pseudoharengus",161706,"Alewife","TRUE","TRUE","FALSE",1
201504,136,"201504-136",39.5366666666667,-72.8166666666667,704,639,37.2,"SNE",89,"P. triacanthus","Parathemisto spp.",1,"201504_136_704_P_triacanthus",11:39:50,39.536643,-72.816463,"67",2015-09-13,"06:39:00","Parathemisto spp.","Parathemisto",95148,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
201504,153,"201504-153",39.8483333333333,-72.045,709,1951,55.8,"SNE",108,"P. triacanthus","Parathemisto spp.",3,"201504_153_709_P_triacanthus",00:51:30,39.848868,-72.045248,"102",2015-09-15,"19:51:00","Parathemisto spp.","Parathemisto",95148,"Peprilus triacanthus",172567,"Atlantic butterfish","TRUE","TRUE","FALSE",1
